sample_id,split,review_id,string_id,string_name,aspect,label_text,label_id,mention_flag,sentiment_id,needs_manual_review,review_text,rating_label,has_tension_mention,has_price_mention,extracted_tension,likes_count,review_date,source_url
R0616_durability,train,R0616,S044,ION65,durability,positive,2,1,1.0,0,"40块入的
战戟9000 29磅
声音非常的响，像三角铁的声音
是一条硬线，线滑但不怎么跑线
弹性比66n差点，但控球手感出奇的好，打感有一点奇怪有时候脆有时候肉。有不伦不类的感觉
耐打性能还可以。
性价比低

亮点 比较耐打，保磅性能好
不足 比较难磨合，刚刚上手会很难受",推荐,yes,yes,29,3,2025-2-9,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1268136
R0616_control,train,R0616,S044,ION65,control,mentioned,1,1,,1,"40块入的
战戟9000 29磅
声音非常的响，像三角铁的声音
是一条硬线，线滑但不怎么跑线
弹性比66n差点，但控球手感出奇的好，打感有一点奇怪有时候脆有时候肉。有不伦不类的感觉
耐打性能还可以。
性价比低

亮点 比较耐打，保磅性能好
不足 比较难磨合，刚刚上手会很难受",推荐,yes,yes,29,3,2025-2-9,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1268136
R0616_tension_retention,train,R0616,S044,ION65,tension_retention,mentioned,1,1,,1,"40块入的
战戟9000 29磅
声音非常的响，像三角铁的声音
是一条硬线，线滑但不怎么跑线
弹性比66n差点，但控球手感出奇的好，打感有一点奇怪有时候脆有时候肉。有不伦不类的感觉
耐打性能还可以。
性价比低

亮点 比较耐打，保磅性能好
不足 比较难磨合，刚刚上手会很难受",推荐,yes,yes,29,3,2025-2-9,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1268136
R0616_string_movement,train,R0616,S044,ION65,string_movement,negative,3,1,-1.0,0,"40块入的
战戟9000 29磅
声音非常的响，像三角铁的声音
是一条硬线，线滑但不怎么跑线
弹性比66n差点，但控球手感出奇的好，打感有一点奇怪有时候脆有时候肉。有不伦不类的感觉
耐打性能还可以。
性价比低

亮点 比较耐打，保磅性能好
不足 比较难磨合，刚刚上手会很难受",推荐,yes,yes,29,3,2025-2-9,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1268136
R0616_attack,train,R0616,S044,ION65,attack,not_mentioned,0,0,,0,"40块入的
战戟9000 29磅
声音非常的响，像三角铁的声音
是一条硬线，线滑但不怎么跑线
弹性比66n差点，但控球手感出奇的好，打感有一点奇怪有时候脆有时候肉。有不伦不类的感觉
耐打性能还可以。
性价比低

亮点 比较耐打，保磅性能好
不足 比较难磨合，刚刚上手会很难受",推荐,yes,yes,29,3,2025-2-9,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1268136
R0616_sound,train,R0616,S044,ION65,sound,mentioned,1,1,,1,"40块入的
战戟9000 29磅
声音非常的响，像三角铁的声音
是一条硬线，线滑但不怎么跑线
弹性比66n差点，但控球手感出奇的好，打感有一点奇怪有时候脆有时候肉。有不伦不类的感觉
耐打性能还可以。
性价比低

亮点 比较耐打，保磅性能好
不足 比较难磨合，刚刚上手会很难受",推荐,yes,yes,29,3,2025-2-9,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1268136
R0616_comfort,train,R0616,S044,ION65,comfort,mentioned,1,1,,1,"40块入的
战戟9000 29磅
声音非常的响，像三角铁的声音
是一条硬线，线滑但不怎么跑线
弹性比66n差点，但控球手感出奇的好，打感有一点奇怪有时候脆有时候肉。有不伦不类的感觉
耐打性能还可以。
性价比低

亮点 比较耐打，保磅性能好
不足 比较难磨合，刚刚上手会很难受",推荐,yes,yes,29,3,2025-2-9,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1268136
R0616_value_for_money,train,R0616,S044,ION65,value_for_money,negative,3,1,-1.0,0,"40块入的
战戟9000 29磅
声音非常的响，像三角铁的声音
是一条硬线，线滑但不怎么跑线
弹性比66n差点，但控球手感出奇的好，打感有一点奇怪有时候脆有时候肉。有不伦不类的感觉
耐打性能还可以。
性价比低

亮点 比较耐打，保磅性能好
不足 比较难磨合，刚刚上手会很难受",推荐,yes,yes,29,3,2025-2-9,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1268136
R0617_elasticity,val,R0617,S044,ION65,elasticity,not_mentioned,0,0,,0,"声音好听，不易掉磅
类似涂层线手感，更滑一些，且难磨损
包装像冈本

可能定位是脆弹打感的耐打音效线
不是很能理解，尤其劈吊和放网的时候，感觉不到包裹感可能线层太滑

亮点 不易掉磅
不足 线衣滑，不太能get爽点",还行,yes,no,,3,2024-7-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=980407
R0617_durability,val,R0617,S044,ION65,durability,positive,2,1,1.0,0,"声音好听，不易掉磅
类似涂层线手感，更滑一些，且难磨损
包装像冈本

可能定位是脆弹打感的耐打音效线
不是很能理解，尤其劈吊和放网的时候，感觉不到包裹感可能线层太滑

亮点 不易掉磅
不足 线衣滑，不太能get爽点",还行,yes,no,,3,2024-7-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=980407
R0617_control,val,R0617,S044,ION65,control,not_mentioned,0,0,,0,"声音好听，不易掉磅
类似涂层线手感，更滑一些，且难磨损
包装像冈本

可能定位是脆弹打感的耐打音效线
不是很能理解，尤其劈吊和放网的时候，感觉不到包裹感可能线层太滑

亮点 不易掉磅
不足 线衣滑，不太能get爽点",还行,yes,no,,3,2024-7-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=980407
R0617_tension_retention,val,R0617,S044,ION65,tension_retention,mentioned,1,1,,1,"声音好听，不易掉磅
类似涂层线手感，更滑一些，且难磨损
包装像冈本

可能定位是脆弹打感的耐打音效线
不是很能理解，尤其劈吊和放网的时候，感觉不到包裹感可能线层太滑

亮点 不易掉磅
不足 线衣滑，不太能get爽点",还行,yes,no,,3,2024-7-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=980407
R0617_string_movement,val,R0617,S044,ION65,string_movement,not_mentioned,0,0,,0,"声音好听，不易掉磅
类似涂层线手感，更滑一些，且难磨损
包装像冈本

可能定位是脆弹打感的耐打音效线
不是很能理解，尤其劈吊和放网的时候，感觉不到包裹感可能线层太滑

亮点 不易掉磅
不足 线衣滑，不太能get爽点",还行,yes,no,,3,2024-7-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=980407
R0617_attack,val,R0617,S044,ION65,attack,not_mentioned,0,0,,0,"声音好听，不易掉磅
类似涂层线手感，更滑一些，且难磨损
包装像冈本

可能定位是脆弹打感的耐打音效线
不是很能理解，尤其劈吊和放网的时候，感觉不到包裹感可能线层太滑

亮点 不易掉磅
不足 线衣滑，不太能get爽点",还行,yes,no,,3,2024-7-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=980407
R0617_sound,val,R0617,S044,ION65,sound,positive,2,1,1.0,0,"声音好听，不易掉磅
类似涂层线手感，更滑一些，且难磨损
包装像冈本

可能定位是脆弹打感的耐打音效线
不是很能理解，尤其劈吊和放网的时候，感觉不到包裹感可能线层太滑

亮点 不易掉磅
不足 线衣滑，不太能get爽点",还行,yes,no,,3,2024-7-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=980407
R0617_comfort,val,R0617,S044,ION65,comfort,mentioned,1,1,,1,"声音好听，不易掉磅
类似涂层线手感，更滑一些，且难磨损
包装像冈本

可能定位是脆弹打感的耐打音效线
不是很能理解，尤其劈吊和放网的时候，感觉不到包裹感可能线层太滑

亮点 不易掉磅
不足 线衣滑，不太能get爽点",还行,yes,no,,3,2024-7-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=980407
R0617_value_for_money,val,R0617,S044,ION65,value_for_money,not_mentioned,0,0,,0,"声音好听，不易掉磅
类似涂层线手感，更滑一些，且难磨损
包装像冈本

可能定位是脆弹打感的耐打音效线
不是很能理解，尤其劈吊和放网的时候，感觉不到包裹感可能线层太滑

亮点 不易掉磅
不足 线衣滑，不太能get爽点",还行,yes,no,,3,2024-7-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=980407
R0618_elasticity,train,R0618,S044,ION65,elasticity,positive,2,1,1.0,0,"比较耐打，弹性好，进攻性也不错，音效炸裂

亮点 全方面都特别好
不足 无",推荐,no,no,,3,2022-12-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=435663
R0618_durability,train,R0618,S044,ION65,durability,positive,2,1,1.0,0,"比较耐打，弹性好，进攻性也不错，音效炸裂

亮点 全方面都特别好
不足 无",推荐,no,no,,3,2022-12-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=435663
R0618_control,train,R0618,S044,ION65,control,not_mentioned,0,0,,0,"比较耐打，弹性好，进攻性也不错，音效炸裂

亮点 全方面都特别好
不足 无",推荐,no,no,,3,2022-12-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=435663
R0618_tension_retention,train,R0618,S044,ION65,tension_retention,not_mentioned,0,0,,0,"比较耐打，弹性好，进攻性也不错，音效炸裂

亮点 全方面都特别好
不足 无",推荐,no,no,,3,2022-12-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=435663
R0618_string_movement,train,R0618,S044,ION65,string_movement,not_mentioned,0,0,,0,"比较耐打，弹性好，进攻性也不错，音效炸裂

亮点 全方面都特别好
不足 无",推荐,no,no,,3,2022-12-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=435663
R0618_attack,train,R0618,S044,ION65,attack,positive,2,1,1.0,0,"比较耐打，弹性好，进攻性也不错，音效炸裂

亮点 全方面都特别好
不足 无",推荐,no,no,,3,2022-12-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=435663
R0618_sound,train,R0618,S044,ION65,sound,mentioned,1,1,,1,"比较耐打，弹性好，进攻性也不错，音效炸裂

亮点 全方面都特别好
不足 无",推荐,no,no,,3,2022-12-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=435663
R0618_comfort,train,R0618,S044,ION65,comfort,not_mentioned,0,0,,0,"比较耐打，弹性好，进攻性也不错，音效炸裂

亮点 全方面都特别好
不足 无",推荐,no,no,,3,2022-12-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=435663
R0618_value_for_money,train,R0618,S044,ION65,value_for_money,not_mentioned,0,0,,0,"比较耐打，弹性好，进攻性也不错，音效炸裂

亮点 全方面都特别好
不足 无",推荐,no,no,,3,2022-12-3,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=435663
R0619_elasticity,val,R0619,S044,ION65,elasticity,mentioned,1,1,,1,要弹性有进攻 要控制有进攻 打感很像80p 比80稍微软一点 出球硬朗 进攻犀利 控球看个人 我自己感觉放网劈掉很舒服 我球友打不明白,真香,no,no,,3,2025-7-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1454147
R0619_durability,val,R0619,S044,ION65,durability,not_mentioned,0,0,,0,要弹性有进攻 要控制有进攻 打感很像80p 比80稍微软一点 出球硬朗 进攻犀利 控球看个人 我自己感觉放网劈掉很舒服 我球友打不明白,真香,no,no,,3,2025-7-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1454147
R0619_control,val,R0619,S044,ION65,control,mentioned,1,1,,1,要弹性有进攻 要控制有进攻 打感很像80p 比80稍微软一点 出球硬朗 进攻犀利 控球看个人 我自己感觉放网劈掉很舒服 我球友打不明白,真香,no,no,,3,2025-7-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1454147
R0619_tension_retention,val,R0619,S044,ION65,tension_retention,not_mentioned,0,0,,0,要弹性有进攻 要控制有进攻 打感很像80p 比80稍微软一点 出球硬朗 进攻犀利 控球看个人 我自己感觉放网劈掉很舒服 我球友打不明白,真香,no,no,,3,2025-7-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1454147
R0619_string_movement,val,R0619,S044,ION65,string_movement,not_mentioned,0,0,,0,要弹性有进攻 要控制有进攻 打感很像80p 比80稍微软一点 出球硬朗 进攻犀利 控球看个人 我自己感觉放网劈掉很舒服 我球友打不明白,真香,no,no,,3,2025-7-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1454147
R0619_attack,val,R0619,S044,ION65,attack,mentioned,1,1,,1,要弹性有进攻 要控制有进攻 打感很像80p 比80稍微软一点 出球硬朗 进攻犀利 控球看个人 我自己感觉放网劈掉很舒服 我球友打不明白,真香,no,no,,3,2025-7-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1454147
R0619_sound,val,R0619,S044,ION65,sound,not_mentioned,0,0,,0,要弹性有进攻 要控制有进攻 打感很像80p 比80稍微软一点 出球硬朗 进攻犀利 控球看个人 我自己感觉放网劈掉很舒服 我球友打不明白,真香,no,no,,3,2025-7-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1454147
